track_url,track_name,user_name,comment_counts,play_counts,like_counts,reposts_counts,date_release,descript,related,duration,tag
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,News at nine,airnewsalerts,0,298,0,0,17-Sep-19,"** प्रधानमंत्री नरेन्‍द्र मोदी ने कहा-अनुच्‍छेद 370 को निरस्‍त करना दशकों पुरानी समस्‍या का समाधान ढूंढने का प्रयास। <br>** भारत ने फिर कहा-पाकिस्‍तान के कब्‍जे वाला कश्‍मीर भारत का अभिन्‍न अंग। <br>** सरकार ने कहा-आयुष्‍मान भारत योजना के अंतर्गत 10 करोड़ लाभार्थियों को इलाज के लिए नकदी रहित ई-कार्ड जारी किया गया। <br>** अफगानिस्‍तान में राष्‍ट्रपति अशरफ गनी की चुनावी रैली के दौरान आत्‍मघाती हमले में 26 लोगों की मौत। <br>** रूस में विश्‍व मुक्‍केबाजी प्रतियोगिता में अमित पंघाल, मनीष कौशिक और संजीत सिंग्रोहा क्‍वार्टर फाइनल में पहुंचे।","Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",14:53,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,Public Speak-16-09,airnewsalerts,0,482,4,0,16-Sep-19,"Participants- Nidhi Khare-Jt. Secretary, Min. Environment, Forest &amp; Climate Change and Dr. C.K.Varshney, Environmentalist.","Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",34:58:00,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,News At Nine: 16-09-19,airnewsalerts,0,349,3,0,16-Sep-19,Supreme Court asks Centre and Jammu and Kashmir administration to restore normalcy in Valley keeping national interest in mind. And other news.,"Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",14:47,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,Spotlight/NewsAnalysis: Strengthening Indo-US bilateral ties.”,airnewsalerts,0,471,6,0,16-Sep-19,"Participants: Qamar Agha, Expert on International Issues and Indrani Bagchi, Journalist.","Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",14:27,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,Samayiki-16-09-19: Strengthening Indo-US bilateral ties.,airnewsalerts,0,285,5,0,16-Sep-19,"Participants: Qamar Agha, Expert on International Issues and Indrani Bagchi, Journalist.","Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",9:48,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,Another Milestone: First Sambalpuri Language News Bulletin,airnewsalerts,4,60698,163,13,23-Jan-16,"A new Regional News Unit, RNU of All India Radio started functioning at Sambalpur in Odisha today. This 46th RNU aired its first ten minute bulletin news in Sambalpuri language at 08:15 this evening. The Sambalpuri news will particularly cater to the people of Western Odisha through Sambalpur, Bhawanipatna, Bolangir and Rourkela stations.","Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",10:10,airnews
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,"PM Narendra Modi's First Radio Programme: ""Mann Ki Baat""",airnewsalerts,28,141045,654,26,3-Oct-14,None,"Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",13:47,ManKiBaat
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,PM launches nationwide Cleanliness drive Swachch Bharat Abhiyan on Gandhi Jayanti.,airnewsalerts,4,31986,98,10,2-Oct-14,None,"Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",3:54,Swachh Bharat Abhiyan
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,بودكاست المصري اليوم| (كلام تك 2): 5. إزاي (الرام) بتأثر على الكمبيوتر؟,Al​Masry​Al​Youm,0,27,0,0,14-Sep-21,"كلام تك ""الموسم الثاني"" من بودكاست ""المصري اليوم"".. ملوك التكنولوجيا<br>إعداد وأداء صوتي: أيمن صلاح<br>مونتاج صوتي: نيفين سراج<br>إشراف: محمد الهواري","المقال الصوتي من المصري اليوم.. أمينة خيري تكتب: شكرا سيادة النائب,المقال الأخير - كتب - د.عزالدين شكرى فشير 24-8-2014",6:11,None
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,بودكاست المصري اليوم| (الجيمر): 5. ألعاب تلعبها في ساعتين,Al​Masry​Al​Youm,0,11,0,0,13-Sep-21,"برنامج (الجيمر) من بودكاست ""المصري اليوم""..حريفة الألعاب<br>إعداد وأداء صوتي: أحمد إيهاب<br>مونتاج صوتي: نيفين سراج<br>إشراف: محمد الهواري","المقال الصوتي من المصري اليوم.. أمينة خيري تكتب: شكرا سيادة النائب,المقال الأخير - كتب - د.عزالدين شكرى فشير 24-8-2014",6:14,None
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,بودكاست المصري اليوم| (معركة الحسم): 1. الفرس يقابلون اليونان في ماراثون,Al​Masry​Al​Youm,0,23,2,0,12-Sep-21,"معركة الحسم من بودكاست ""المصري اليوم"".. معارك غيرت التاريخ<br>إعداد وأداء صوتي: سها السمان<br>مونتاج صوتي: نيفين سراج<br>إشراف: محمد الهواري","المقال الصوتي من المصري اليوم.. أمينة خيري تكتب: شكرا سيادة النائب,المقال الأخير - كتب - د.عزالدين شكرى فشير 24-8-2014",9:33,None
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,بودكاست المصري اليوم| (حضرة العمدة): 2. عمدة الفن واحد بس,Al​Masry​Al​Youm,0,107,4,2,9-Sep-21,"حضرة العمدة من بودكاست ""المصري اليوم"".. حكايات من قلب مصر<br>إعداد وأداء صوتي: داليا عثمان<br>مونتاج صوتي: نيفين سراج<br>إشراف: محمد الهواري","المقال الصوتي من المصري اليوم.. أمينة خيري تكتب: شكرا سيادة النائب,المقال الأخير - كتب - د.عزالدين شكرى فشير 24-8-2014",10:34,None
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,بودكاست المصري اليوم| (كلام تك 2): 4. إزاي تختار هارد دسك؟,Al​Masry​Al​Youm,0,19,2,0,5-Sep-21,"كلام تك ""الموسم الثاني"" من بودكاست ""المصري اليوم"".. ملوك التكنولوجيا<br>إعداد وأداء صوتي: أيمن صلاح<br>مونتاج صوتي: نيفين سراج<br>إشراف: محمد الهواري","المقال الصوتي من المصري اليوم.. أمينة خيري تكتب: شكرا سيادة النائب,المقال الأخير - كتب - د.عزالدين شكرى فشير 24-8-2014",6:03,None
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,بودكاست المصري اليوم| (المقال الصوتي)درية شرف الدين تكتب: تصوير القاهرة,Al​Masry​Al​Youm,0,64,5,0,1-Sep-21,مقالات صوتية تأتيكم من المصري اليوم<br>درية شرف الدين تكتب: تصوير القاهرة<br>قراءة صوتية: شيماء يونس,"المقال الصوتي من المصري اليوم.. أمينة خيري تكتب: شكرا سيادة النائب,المقال الأخير - كتب - د.عزالدين شكرى فشير 24-8-2014",3:12,None
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,بودكاست المصري اليوم| (حضرة العمدة): 1. بلد الـ100 مليون عمدة,Al​Masry​Al​Youm,0,72,3,0,27-Aug-21,"حضرة العمدة من بودكاست ""المصري اليوم"".. حكايات من قلب مصر<br>إعداد وأداء صوتي: داليا عثمان<br>مونتاج صوتي: نيفين سراج<br>إشراف: محمد الهواري","المقال الصوتي من المصري اليوم.. أمينة خيري تكتب: شكرا سيادة النائب,المقال الأخير - كتب - د.عزالدين شكرى فشير 24-8-2014",9:55,None
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,بودكاست المصري اليوم| (نيوز رووم): مواجهة صينية أمريكية حول نشأة كورونا,Al​Masry​Al​Youm,0,17,0,0,27-Aug-21,نيوز رووم برنامج إخباري من صالة تحرير المصري اليوم<br>إعداد وأداء صوتي: محمد الهواري<br>مونتاج صوتي: نيفين سراج<br>إشراف: محمد الهواري,"المقال الصوتي من المصري اليوم.. أمينة خيري تكتب: شكرا سيادة النائب,المقال الأخير - كتب - د.عزالدين شكرى فشير 24-8-2014",8:50,None
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,بودكاست المصري اليوم| (المقال الصوتي)حمدي رزق يكتب: كابول القاهرة,Al​Masry​Al​Youm,0,37,0,0,26-Aug-21,مقالات صوتية تأتيكم من المصري اليوم<br>حمدي رزق يكتب: كابول القاهرة<br>قراءة صوتية: شيماء يونس,"المقال الصوتي من المصري اليوم.. أمينة خيري تكتب: شكرا سيادة النائب,المقال الأخير - كتب - د.عزالدين شكرى فشير 24-8-2014",4:48,None
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,بودكاست المصري اليوم| (كلام تك 2): 3. إزاي نعمل تحديث للابتوب؟,Al​Masry​Al​Youm,0,16,0,0,26-Aug-21,"كلام تك ""الموسم الثاني"" من بودكاست ""المصري اليوم"".. ملوك التكنولوجيا<br>إعداد وأداء صوتي: أيمن صلاح<br>مونتاج صوتي: نيفين سراج<br>إشراف: محمد الهواري","المقال الصوتي من المصري اليوم.. أمينة خيري تكتب: شكرا سيادة النائب,المقال الأخير - كتب - د.عزالدين شكرى فشير 24-8-2014",8:34,None
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,بودكاست المصري اليوم| (ترندز): 6. أنا جاي أشتغل إنفلونسر,Al​Masry​Al​Youm,0,23,0,0,25-Aug-21,"ترندز برنامج من بودكاست ""المصري اليوم""..خليك متابع<br>إعداد وأداء صوتي: تسنيم فهمي<br>مونتاج صوتي: نيفين سراج<br>إشراف: محمد الهواري","المقال الصوتي من المصري اليوم.. أمينة خيري تكتب: شكرا سيادة النائب,المقال الأخير - كتب - د.عزالدين شكرى فشير 24-8-2014",8:59,None
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,بودكاست المصري اليوم| (المقال الصوتي)سليمان جودة يكتب: الإخوان في أفغانستان,Al​Masry​Al​Youm,0,151,2,0,24-Aug-21,مقالات صوتية تأتيكم من المصري اليوم<br>سليمان جودة يكتب: الإخوان في أفغانستان<br>قراءة صوتية: شيماء يونس,"المقال الصوتي من المصري اليوم.. أمينة خيري تكتب: شكرا سيادة النائب,المقال الأخير - كتب - د.عزالدين شكرى فشير 24-8-2014",3:23,None
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,بودكاست المصري اليوم| (الجيمر): 4. مقاتلو الساموراي بشكل جديد,Al​Masry​Al​Youm,0,81,2,0,24-Aug-21,"برنامج (الجيمر) من بودكاست ""المصري اليوم""..حريفة الألعاب<br>إعداد وأداء صوتي: أحمد إيهاب<br>مونتاج صوتي: نيفين سراج<br>إشراف: محمد الهواري","المقال الصوتي من المصري اليوم.. أمينة خيري تكتب: شكرا سيادة النائب,المقال الأخير - كتب - د.عزالدين شكرى فشير 24-8-2014",6:13,None
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,بودكاست المصري اليوم| (ترندز): 5. العوامة البطة ولا الفلامنجو؟,Al​Masry​Al​Youm,2,25,2,0,19-Aug-21,"ترندز برنامج من بودكاست ""المصري اليوم""..خليك متابع<br>إعداد وأداء صوتي: منة الله مدحت<br>مونتاج صوتي: نيفين سراج<br>إشراف: محمد الهواري","المقال الصوتي من المصري اليوم.. أمينة خيري تكتب: شكرا سيادة النائب,المقال الأخير - كتب - د.عزالدين شكرى فشير 24-8-2014",9:07,None
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,بودكاست المصري اليوم| (الجيمر): 3. (ريسك أوف رين) فوق الخيال,Al​Masry​Al​Youm,0,40,0,0,18-Aug-21,"برنامج (الجيمر) من بودكاست ""المصري اليوم""..حريفة الألعاب<br>إعداد وأداء صوتي: أحمد إيهاب<br>مونتاج صوتي: نيفين سراج<br>إشراف: محمد الهواري","المقال الصوتي من المصري اليوم.. أمينة خيري تكتب: شكرا سيادة النائب,المقال الأخير - كتب - د.عزالدين شكرى فشير 24-8-2014",7:20,None
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,بودكاست المصري اليوم| (كلام تك 2): 2. وحش الكمبيوتر واللابتوب,Al​Masry​Al​Youm,0,18,2,0,18-Aug-21,"كلام تك ""الموسم الثاني"" من بودكاست ""المصري اليوم"".. ملوك التكنولوجيا<br>إعداد وأداء صوتي: أيمن صلاح<br>مونتاج صوتي: نيفين سراج<br>إشراف: محمد الهواري","المقال الصوتي من المصري اليوم.. أمينة خيري تكتب: شكرا سيادة النائب,المقال الأخير - كتب - د.عزالدين شكرى فشير 24-8-2014",10:27,None
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,بودكاست المصري اليوم| (ترندز): 4. أفراح من زمن فات,Al​Masry​Al​Youm,3,77,8,0,17-Aug-21,"ترندز برنامج من بودكاست ""المصري اليوم""..خليك متابع<br>إعداد وأداء صوتي: منة الله مدحت<br>مونتاج صوتي: نيفين سراج<br>إشراف: محمد الهواري","المقال الصوتي من المصري اليوم.. أمينة خيري تكتب: شكرا سيادة النائب,المقال الأخير - كتب - د.عزالدين شكرى فشير 24-8-2014",13:30,None
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,بودكاست المصري اليوم| (الجيمر): 2. ديستيني أقوى ألعاب القتال,Al​Masry​Al​Youm,0,24,2,0,11-Aug-21,"برنامج (الجيمر) من بودكاست ""المصري اليوم""..حريفة الألعاب<br>إعداد وأداء صوتي: أحمد إيهاب<br>مونتاج صوتي: نيفين سراج<br>إشراف: محمد الهواري","المقال الصوتي من المصري اليوم.. أمينة خيري تكتب: شكرا سيادة النائب,المقال الأخير - كتب - د.عزالدين شكرى فشير 24-8-2014",8:31,None
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,بودكاست المصري اليوم|(-18): 4. أنواع الأصحاب في الخروجات,Al​Masry​Al​Youm,0,17,2,0,10-Aug-21,"برنامج (-18) من بودكاست ""المصري اليوم"".. جيل صوته مسموع<br>إعداد وأداء صوتي: لجين حسام<br>مونتاج صوتي: نيفين سراج<br>إشراف: محمد الهواري","المقال الصوتي من المصري اليوم.. أمينة خيري تكتب: شكرا سيادة النائب,المقال الأخير - كتب - د.عزالدين شكرى فشير 24-8-2014",5:04,None
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,بودكاست المصري اليوم| (ترندز): 3. القتل بيد شريك الحياة,Al​Masry​Al​Youm,0,11,0,0,6-Aug-21,"ترندز برنامج من بودكاست ""المصري اليوم""..خليك متابع<br>إعداد وأداء صوتي: نورهان عادل وشيماء أحمد<br>مونتاج صوتي: نيفين سراج<br>إشراف: محمد الهواري","المقال الصوتي من المصري اليوم.. أمينة خيري تكتب: شكرا سيادة النائب,المقال الأخير - كتب - د.عزالدين شكرى فشير 24-8-2014",4:55,None
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,بودكاست المصري اليوم| (كلام تك 2): 1. حصة مراجعة لأشهر منصات الألعاب,Al​Masry​Al​Youm,0,21,2,0,5-Aug-21,"كلام تك ""الموسم الثاني"" من بودكاست ""المصري اليوم"".. ملوك التكنولوجيا<br>إعداد وأداء صوتي: أيمن صلاح<br>مونتاج صوتي: نيفين سراج<br>إشراف: محمد الهواري","المقال الصوتي من المصري اليوم.. أمينة خيري تكتب: شكرا سيادة النائب,المقال الأخير - كتب - د.عزالدين شكرى فشير 24-8-2014",6:21,None
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,بودكاست المصري اليوم| (هنا القاهرة): 7. انقسام عاصمة العثمانيين,Al​Masry​Al​Youm,0,30,2,0,4-Aug-21,"هنا القاهرة برنامج من بودكاست ""المصري اليوم"".. قصة العاصمة<br>إعداد وأداء صوتي: سها السمان<br>مونتاج صوتي: نيفين سراج<br>إشراف: محمد الهواري","المقال الصوتي من المصري اليوم.. أمينة خيري تكتب: شكرا سيادة النائب,المقال الأخير - كتب - د.عزالدين شكرى فشير 24-8-2014",11:06,None
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,بودكاست المصري اليوم| (الجيمر): 1. إزاي كورونا أثر على سوق الألعاب,Al​Masry​Al​Youm,0,51,5,0,3-Aug-21,"برنامج (الجيمر) من بودكاست ""المصري اليوم""..حريفة الألعاب<br>إعداد وأداء صوتي: أحمد إيهاب<br>مونتاج صوتي: نيفين سراج<br>إشراف: محمد الهواري","المقال الصوتي من المصري اليوم.. أمينة خيري تكتب: شكرا سيادة النائب,المقال الأخير - كتب - د.عزالدين شكرى فشير 24-8-2014",12:01,None
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,بودكاست المصري اليوم|(-18): 3. الحفلات زمان ودلوقتي,Al​Masry​Al​Youm,0,35,2,0,1-Aug-21,"برنامج (-18) من بودكاست ""المصري اليوم"".. جيل صوته مسموع<br>إعداد وأداء صوتي: لجين حسام<br>مونتاج صوتي: نيفين سراج<br>إشراف: محمد الهواري","المقال الصوتي من المصري اليوم.. أمينة خيري تكتب: شكرا سيادة النائب,المقال الأخير - كتب - د.عزالدين شكرى فشير 24-8-2014",6:45,None
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,بودكاست المصري اليوم|(-18): 2. إحنا الأبطال الخارقين,Al​Masry​Al​Youm,0,51,4,0,18-Jul-21,"برنامج (-18) من بودكاست ""المصري اليوم"".. جيل صوته مسموع<br>إعداد وأداء صوتي: لجين حسام<br>مونتاج صوتي: نيفين سراج<br>إشراف: محمد الهواري","المقال الصوتي من المصري اليوم.. أمينة خيري تكتب: شكرا سيادة النائب,المقال الأخير - كتب - د.عزالدين شكرى فشير 24-8-2014",7:15,None
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,بودكاست المصري اليوم| ترندز: 2. أبطال معرض الكتاب,Al​Masry​Al​Youm,0,38,3,0,16-Jul-21,"ترندز برنامج من بودكاست ""المصري اليوم""..خليك متابع<br>إعداد وأداء صوتي: شيماء أحمد ونورهان عادل<br>مونتاج صوتي: نيفين سراج<br>إشراف: محمد الهواري","المقال الصوتي من المصري اليوم.. أمينة خيري تكتب: شكرا سيادة النائب,المقال الأخير - كتب - د.عزالدين شكرى فشير 24-8-2014",4:42,None
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,بودكاست المصري اليوم| ترندز: 1. وحش الثانوية العامة,Al​Masry​Al​Youm,3,34,4,0,15-Jul-21,"ترندز برنامج من بودكاست ""المصري اليوم""..خليك متابع<br>إعداد وأداء صوتي: منة الله مدحت<br>مونتاج صوتي: نيفين سراج<br>إشراف: محمد الهواري","المقال الصوتي من المصري اليوم.. أمينة خيري تكتب: شكرا سيادة النائب,المقال الأخير - كتب - د.عزالدين شكرى فشير 24-8-2014",13:10,None
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,المقال الصوتي من المصري اليوم..ياسر أيوب يكتب: راشفورد غاضبًا ومغضوبًا عليه,Al​Masry​Al​Youm,0,37,0,0,13-Jul-21,مقالات صوتية تأتيكم من المصري اليوم<br>ياسر أيوب يكتب: راشفورد غاضبًا ومغضوبًا عليه<br>قراءة صوتية: محمد الهواري,"المقال الصوتي من المصري اليوم.. أمينة خيري تكتب: شكرا سيادة النائب,المقال الأخير - كتب - د.عزالدين شكرى فشير 24-8-2014",3:13,None
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,المقال الصوتي من المصري اليوم..حمدي رزق يكتب: خليها تنضف,Al​Masry​Al​Youm,0,18,0,0,13-Jul-21,مقالات صوتية تأتيكم من المصري اليوم<br>حمدي رزق يكتب: خليها تنضف<br>قراءة صوتية: محمد الهواري,"المقال الصوتي من المصري اليوم.. أمينة خيري تكتب: شكرا سيادة النائب,المقال الأخير - كتب - د.عزالدين شكرى فشير 24-8-2014",4:24,None
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,المقال الصوتي من المصري اليوم..د.درية شرف الدين تكتب: لا حديقة ولا حيوانات,Al​Masry​Al​Youm,0,42,0,0,13-Jul-21,مقالات صوتية تأتيكم من المصري اليوم<br>د.درية شرف الدين تكتب: لا حديقة ولا حيوانات<br>قراءة صوتية: محمد الهواري,"المقال الصوتي من المصري اليوم.. أمينة خيري تكتب: شكرا سيادة النائب,المقال الأخير - كتب - د.عزالدين شكرى فشير 24-8-2014",2:48,None
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,"بودكاست ""المصري اليوم""..هنا القاهرة: 6. العاصمة الذهبية كلمة السر قلاوون",Al​Masry​Al​Youm,0,20,0,0,13-Jul-21,"هنا القاهرة برنامج من بودكاست ""المصري اليوم"".. قصة العاصمة<br>إعداد وأداء صوتي: سها السمان<br>مونتاج صوتي: نيفين سراج<br>إشراف: محمد الهواري","المقال الصوتي من المصري اليوم.. أمينة خيري تكتب: شكرا سيادة النائب,المقال الأخير - كتب - د.عزالدين شكرى فشير 24-8-2014,وطني",10:38,None
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,بودكاست المصري اليوم..(-18): 1. العالم بعد العاصفة,Al​Masry​Al​Youm,2,83,7,0,12-Jul-21,"برنامج (-18) من بودكاست ""المصري اليوم"".. جيل صوته مسموع<br>إعداد وأداء صوتي: لجين حسام<br>مونتاج صوتي: نيفين سراج<br>إشراف: محمد الهواري","المقال الصوتي من المصري اليوم.. أمينة خيري تكتب: شكرا سيادة النائب,المقال الأخير - كتب - د.عزالدين شكرى فشير 24-8-2014",10:10,None
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,المقال الصوتي من المصري اليوم..سليمان جودة يكتب: مباراة النهائى فى السد,Al​Masry​Al​Youm,0,13,0,0,11-Jul-21,مقالات صوتية تأتيكم من المصري اليوم<br>سليمان جودة يكتب: مباراة النهائى فى السد<br>قراءة صوتية: محمد الهواري,"المقال الصوتي من المصري اليوم.. أمينة خيري تكتب: شكرا سيادة النائب,المقال الأخير - كتب - د.عزالدين شكرى فشير 24-8-2014",3:12,None
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,"بودكاست ""المصري اليوم""..كلام تك: 10. أسطورة الألعاب في الثمانينات",Al​Masry​Al​Youm,0,13,0,0,8-Jul-21,"كلام تك برنامج من بودكاست ""المصري اليوم"".. ملوك التكنولوجيا<br>إعداد وأداء صوتي: أيمن صلاح<br>مونتاج صوتي: نيفين سراج<br>إشراف: محمد الهواري","المقال الصوتي من المصري اليوم.. أمينة خيري تكتب: شكرا سيادة النائب,المقال الأخير - كتب - د.عزالدين شكرى فشير 24-8-2014",7:49,None
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,المقال الصوتي من المصري اليوم..ياسر أيوب يكتب: أوروبا التي لا تحب إيطاليا,Al​Masry​Al​Youm,0,24,0,0,8-Jul-21,مقالات صوتية تأتيكم من المصري اليوم<br>ياسر أيوب يكتب: أوروبا التي لا تحب إيطاليا <br>قراءة صوتية: محمد الهواري,"المقال الصوتي من المصري اليوم.. أمينة خيري تكتب: شكرا سيادة النائب,المقال الأخير - كتب - د.عزالدين شكرى فشير 24-8-2014",3:07,None
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,المقال الصوتي من المصري اليوم..سليمان جودة يكتب: أوراق التوت في المجلس,Al​Masry​Al​Youm,0,21,0,0,8-Jul-21,مقالات صوتية تأتيكم من المصري اليوم<br>سليمان جودة يكتب: أوراق التوت قي المجلس <br>قراءة صوتية: محمد الهواري,"المقال الصوتي من المصري اليوم.. أمينة خيري تكتب: شكرا سيادة النائب,المقال الأخير - كتب - د.عزالدين شكرى فشير 24-8-2014",3:06,None
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,المقال الصوتي من المصري اليوم..محمد أمين يكتب: الموقف الأمريكي,Al​Masry​Al​Youm,0,15,0,0,8-Jul-21,مقالات صوتية تأتيكم من المصري اليوم<br>محمد أمين يكتب: الموقف الأمريكي<br>قراءة صوتية: محمد الهواري,"المقال الصوتي من المصري اليوم.. أمينة خيري تكتب: شكرا سيادة النائب,المقال الأخير - كتب - د.عزالدين شكرى فشير 24-8-2014",3:32,None
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,المقال الصوتي من المصري اليوم..حمدي رزق يكتب: الطابور الإثيوبي الخامس,Al​Masry​Al​Youm,0,17,0,0,7-Jul-21,مقالات صوتية تأتيكم من المصري اليوم<br>حمدي رزق يكتب: الطابور الإثيوبي الخامس<br>قراءة صوتية: محمد الهواري,"المقال الصوتي من المصري اليوم.. أمينة خيري تكتب: شكرا سيادة النائب,المقال الأخير - كتب - د.عزالدين شكرى فشير 24-8-2014",4:13,None
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,"بودكاست ""المصري اليوم""..هنا القاهرة: 5. مدينة الصفوة تنهار",Al​Masry​Al​Youm,0,20,0,0,7-Jul-21,"هنا القاهرة برنامج من بودكاست ""المصري اليوم"".. قصة العاصمة<br>إعداد وأداء صوتي: سها السمان<br>مونتاج صوتي: نيفين سراج<br>إشراف: محمد الهواري","المقال الصوتي من المصري اليوم.. أمينة خيري تكتب: شكرا سيادة النائب,المقال الأخير - كتب - د.عزالدين شكرى فشير 24-8-2014",12:37,None
