playlist_url,playlist_name,user_name,track_counts,duration,like_counts,reposts_counts,date_release,tags,tracks_author_name
https://soundcloud.com/alansachalaskow/sets/kemper-brofiles,Kemper Brofiles,Alan Sacha Laskow,10,6:42,14,1,28-Feb-18,Metal,"None_AggroBro Mix,None_AggroBro Raw,None_ChugssBro Mix,None_ChuggsBro Raw,None_CoreBro Mix,None_CoreBro Raw,None_RiffsBro Mix,None_RiffsBro Raw,None_ShredBro Mix,None_ShredBro Raw"
https://soundcloud.com/alansachalaskow/sets/the-order-of-the-gray,The Order of the Gray,Alan Sacha Laskow,2,8:20,28,4,14-Jun-16,Metal,"None_The Order Of The Gray Retrovirus,None_The Order Of The Gray Retrovirus Instrumental"
https://soundcloud.com/alansachalaskow/sets/every-hour-kills-every-hour-kills-ep,Every Hour Kills - Every Hour Kills EP,Alan Sacha Laskow,5,19:35,109,15,21-Sep-15,ModernMelodicMetal,"None_Chosen,None_Deliver Us,None_SaviourS,None_One Reason,None_Almost Human"
https://soundcloud.com/alansachalaskow/sets/every-hour-kills,Every Hour Kills,Alan Sacha Laskow,11,36:26:00,125,23,17-Nov-13,Metal,"None_Every Hour Kills - SaviourS,None_Every Hour Kills - Almost Human - Single 2015,None_Every Hour Kills - Chosen,None_Every Hour Kills - Deliver Us,None_Every Hour Kills - Almost Human - Instrumental Demo,None_Every Hour Kills - One Reason - Instrumental Demo,None_Every Hour Kills Ethereal Instrumental Demo,None_Every Hour Kills New Clip June4,None_Every Hour Kills - Vocal Clip,None_Every Hour Kills - Song 2 Demo,None_Every Hour Kills - Demo 1"
https://soundcloud.com/alansachalaskow/sets/andy-james,Andy James,Alan Sacha Laskow,1,4:03,61,6,7-Jan-13,None,None_Andy James - Avidity
https://soundcloud.com/alansachalaskow/sets/kemper-brofiles,Kemper Brofiles,Alan Sacha Laskow,10,6:42,14,1,28-Feb-18,Metal,"None_AggroBro Mix,None_AggroBro Raw,None_ChugssBro Mix,None_ChuggsBro Raw,None_CoreBro Mix,None_CoreBro Raw,None_RiffsBro Mix,None_RiffsBro Raw,None_ShredBro Mix,None_ShredBro Raw"
https://soundcloud.com/am980/sets/the-mortgage-teacher-with,Mortgage Teacher with Michael Mullis,AM980,0,0:00,0,0,27-Oct-16,None,None
https://soundcloud.com/am980/sets/retirement-ready-radio,Retirement Ready Radio,AM980,0,0:00,0,0,5-Oct-16,None,None
https://soundcloud.com/am980/sets/ask-bbb,Ask BBB,AM980,0,0:00,0,0,30-Sep-16,None,None
https://soundcloud.com/am980/sets/your-health-first,Your Health First,AM980,0,0:00,0,0,5-Apr-16,None,None
https://soundcloud.com/am980/sets/main-feature,Main Feature,AM980,0,0:00,0,0,23-Nov-15,None,None
https://soundcloud.com/am980/sets/loonie-politics,Loonie Politics,AM980,0,0:00,1,0,6-Nov-15,News ; Politics,None
https://soundcloud.com/am980/sets/election,Election,AM980,0,0:00,0,0,3-Sep-15,None,None
https://soundcloud.com/am980/sets/for-safety-sake,For Safety Sake,AM980,0,0:00,0,0,1-Sep-15,None,None
https://soundcloud.com/am980/sets/eductation-101,Education 101,AM980,0,0:00,0,0,10-Aug-15,None,None
https://soundcloud.com/am980/sets/the-andrew-lawton-show-highlights,The Andrew Lawton Show - Highlights,AM980,0,0:00,0,0,5-Mar-15,None,None
https://soundcloud.com/am980/sets/medpoints-half-hour-of-health,Medpoint's Half Hour of Health,AM980,1,27:54:07,1,0,24-Sep-14,None,"None_Medpoint's Half Hour Of Health - May 13th, 2017"
https://soundcloud.com/am980/sets/inch-by-inch,Inch By Inch: The Ultimate Home Comfort Show,AM980,4,63:11:20,3,0,15-Sep-14,None,"None_Inch By Inch: The Ultimate Home Comfort Show - May 13th, 2017,None_Inch By Inch: The Ultimate Home Comfort Show - May 6th, 2017,None_Inch By Inch: The Ultimate Home Comfort Show - April 29th, 2017,None_Inch By Inch: The Ultimate Home Comfort Show - April 22nd, 2017"
https://soundcloud.com/am980/sets/featured-segments,Featured Segments,AM980,0,0:00,0,0,20-Feb-14,None,None
https://soundcloud.com/am980/sets/andrew-lawton,The Andrew Lawton Show,AM980,0,0:00,22,0,24-Aug-13,News ; Politics,None
https://soundcloud.com/am980/sets/the-savvy-senior,The Savvy Senior,AM980,0,0:00,0,0,11-Jul-13,None,None
https://soundcloud.com/am980/sets/persuasion-inc,Persuasion Inc,AM980,0,0:00,2,0,11-Jul-13,None,None
https://soundcloud.com/am980/sets/ask-the-experts,Ask The Experts,AM980,0,0:00,0,0,10-Jul-13,None,None
https://soundcloud.com/am980/sets/the-craig-needles-show,The Craig Needles Show,AM980,0,0:00,10,1,10-Jul-13,News ; Politics,None
https://soundcloud.com/am980/sets/the-pulse-with-devon-peacock,The Pulse with Devon Peacock,AM980,0,0:00,3,1,10-Jul-13,News ; Politics,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3864,Maddy's playlist,Arran​H,0,0:00,0,0,26-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3863,Maddy's playlist,Arran​H,0,0:00,0,0,25-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3862,Maddy's playlist,Arran​H,0,0:00,0,0,25-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3861,Maddy's playlist,Arran​H,0,0:00,0,0,25-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3860,Maddy's playlist,Arran​H,0,0:00,0,0,25-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3859,Maddy's playlist,Arran​H,0,0:00,0,0,25-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3858,Maddy's playlist,Arran​H,0,0:00,0,0,25-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3857,Maddy's playlist,Arran​H,0,0:00,0,0,25-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3856,Maddy's playlist,Arran​H,0,0:00,0,0,25-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3855,Maddy's playlist,Arran​H,0,0:00,0,0,25-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3854,Maddy's playlist,Arran​H,0,0:00,0,0,25-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3853,Maddy's playlist,Arran​H,0,0:00,0,0,25-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3852,Maddy's playlist,Arran​H,0,0:00,0,0,25-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3851,Maddy's playlist,Arran​H,0,0:00,0,0,25-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3850,Maddy's playlist,Arran​H,0,0:00,0,0,25-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3849,Maddy's playlist,Arran​H,0,0:00,0,0,25-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3848,Maddy's playlist,Arran​H,0,0:00,0,0,25-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3847,Maddy's playlist,Arran​H,0,0:00,0,0,24-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3846,Maddy's playlist,Arran​H,0,0:00,0,0,24-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3845,Maddy's playlist,Arran​H,0,0:00,0,0,24-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3844,Maddy's playlist,Arran​H,0,0:00,0,0,24-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3843,Maddy's playlist,Arran​H,0,0:00,0,0,24-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3842,Maddy's playlist,Arran​H,0,0:00,0,0,24-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3841,Maddy's playlist,Arran​H,0,0:00,0,0,24-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3840,Maddy's playlist,Arran​H,0,0:00,0,0,24-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3839,Maddy's playlist,Arran​H,0,0:00,0,0,24-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3838,Maddy's playlist,Arran​H,0,0:00,0,0,24-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3837,Maddy's playlist,Arran​H,0,0:00,0,0,24-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3836,Maddy's playlist,Arran​H,0,0:00,0,0,24-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3835,Maddy's playlist,Arran​H,0,0:00,0,0,24-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3834,Maddy's playlist,Arran​H,0,0:00,0,0,24-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3833,Maddy's playlist,Arran​H,0,0:00,0,0,24-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3832,Maddy's playlist,Arran​H,0,0:00,0,0,24-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3831,Maddy's playlist,Arran​H,0,0:00,0,0,23-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3830,Maddy's playlist,Arran​H,0,0:00,0,0,23-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3829,Maddy's playlist,Arran​H,0,0:00,0,0,23-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3828,Maddy's playlist,Arran​H,0,0:00,0,0,23-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3827,Maddy's playlist,Arran​H,0,0:00,0,0,23-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3826,Maddy's playlist,Arran​H,0,0:00,0,0,23-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3825,Maddy's playlist,Arran​H,0,0:00,0,0,23-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3824,Maddy's playlist,Arran​H,0,0:00,0,0,23-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3823,Maddy's playlist,Arran​H,0,0:00,0,0,23-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3822,Maddy's playlist,Arran​H,0,0:00,0,0,22-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3821,Maddy's playlist,Arran​H,0,0:00,0,0,22-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3820,Maddy's playlist,Arran​H,0,0:00,0,0,22-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3819,Maddy's playlist,Arran​H,0,0:00,0,0,22-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3818,Maddy's playlist,Arran​H,0,0:00,0,0,22-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3817,Maddy's playlist,Arran​H,0,0:00,0,0,22-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3816,Maddy's playlist,Arran​H,0,0:00,0,0,21-Mar-16,None,None
https://soundcloud.com/azzeron86/sets/maddys-playlist-3815,Maddy's playlist,Arran​H,0,0:00,0,0,21-Mar-16,None,None
https://soundcloud.com/a1k3m1/sets/mare-speculo-sea-glass,Mare Speculo (sea glass),A1K3M1,1,17:00,2,2,11-Nov-19,Electronic,None_07 Meminisse Oblitus (forgot to remember)
https://soundcloud.com/a1k3m1/sets/floris-the-best-33,Floris (the best) 33,A1K3M1,1,50:03:00,1,1,15-Oct-19,Electronic,None_02 Pendentes (ferry)
https://soundcloud.com/a1k3m1/sets/stella-tenebris-dark-star,Stella Tenebris (dark star),A1K3M1,1,23:04,0,0,28-Sep-19,Electronic,None_01 Remugit (echoes)
https://soundcloud.com/a1k3m1/sets/numerum-vnico-pede-spectrum,Numerum Vnico Pede (spectrum),A1K3M1,1,16:09,0,0,20-Sep-19,Electronic,None_01 Crustae (outer shell)
https://soundcloud.com/a1k3m1/sets/dius-iuncito-divine-union,Dius Iuncito (divine union),A1K3M1,2,32:25:00,0,0,7-Sep-19,Electronic,"None_01 Albus Olor (white swan),None_08 Namque Separat (separates)"
https://soundcloud.com/a1k3m1/sets/philosophi-lapis-philosophers-stone,Philosophi Lapis (philosopher's stone),A1K3M1,1,1:08:32,0,0,29-Aug-19,Electronic,None_02 Nubes Alba (white clouds)
https://soundcloud.com/a1k3m1/sets/ortus-dawning,Ortus (dawning),A1K3M1,2,42:28:00,1,1,21-Aug-19,Electronic,"None_01 Spatium Vacua (empty space),None_02 Quae (contain)"
https://soundcloud.com/a1k3m1/sets/floris-the-best-32,Floris (the best) 32,A1K3M1,2,1:04:20,4,2,13-Aug-19,Electronic,"None_01 Saepe (oftentimes),None_04 Caput Primum (head first)"
https://soundcloud.com/a1k3m1/sets/aliquid-sometimes,Aliquid (sometimes),A1K3M1,5,54:30:00,1,1,3-Aug-19,Electronic,"None_01 Stricta Macula (tight spot),None_02 Et Tecti Duplices (double down),None_03 Paulum (little bit),None_05 Oblivioni Traditae (forgotten),None_09 Aliquantulus Magis (bit more)"
https://soundcloud.com/a1k3m1/sets/lucescere-ingenni-ingenuus,Lucescere-Ingenni Ingenuus,A1K3M1,0,0:00,0,0,12-Jul-16,Electronic,None
https://soundcloud.com/a1k3m1/sets/taeda-torch,Taeda (torch),A1K3M1,0,0:00,1,0,6-May-16,electronic,None
https://soundcloud.com/a1k3m1/sets/velox-argentum-quick-silver,Velox Argentum (quick silver),A1K3M1,0,0:00,0,0,25-Apr-16,electronic,None
https://soundcloud.com/a1k3m1/sets/geometria-geometry,Geometria (geometry),A1K3M1,0,0:00,0,0,23-Mar-16,electronic,None
https://soundcloud.com/a1k3m1/sets/nox-advena-night-stranger,Nox Advena (night stranger),A1K3M1,0,0:00,0,0,17-Mar-16,electronic,None
https://soundcloud.com/a1k3m1/sets/chaos-the-nothingness-that-all,Chaos (the nothingness that all else sprung from),A1K3M1,0,0:00,0,0,29-Feb-16,electronic,None
https://soundcloud.com/a1k3m1/sets/extraho-extract-ten,Extraho (extract) ten,A1K3M1,11,5:59,0,0,26-Feb-16,electronic,"None_02 Ostrinus Nubilus (purple clouds) extract 2,None_07 Eos Ignis (dawn glow) extract 2,None_09 Eos Ignis (dawn glow) extract 3,None_10 Eos Ignis (dawn glow) extract 4,None_11 Monetalis (of the mint) extract 1,None_12 Monetalis (of the mint) extract 2,None_14 Monetalis (of the mint) extract 3,None_15 Monetalis (of the mint) extract 4,None_21 Nox Obruo (night fall) extract 1,None_24 Nox Obruo (night fall) extract 3,None_25 Nox Obruo (night fall) extract 4"
https://soundcloud.com/a1k3m1/sets/factio-effectus-side-effects,Factio Effectus (side effects),A1K3M1,0,0:00,0,0,23-Feb-16,electronic,None
https://soundcloud.com/a1k3m1/sets/extraho-extract-nine,Extraho (extract) nine,A1K3M1,2,0:55,0,0,18-Feb-16,electronic,"None_01 Modo Non (all but, nearly) extract 1,None_15 Sponte (automatically) extract 4"
https://soundcloud.com/a1k3m1/sets/extraho-extract-seven,Extraho (extract) seven,A1K3M1,1,35:52:00,0,0,4-Feb-16,electronic,None_04 Fortis (brave) extract 3
https://soundcloud.com/a1k3m1/sets/extraho-extract-six,Extraho (extract) six,A1K3M1,2,39:22:00,0,0,29-Jan-16,electronic,"None_06 Rubeo Lividus (red blue) extract 1,None_22 Brevis (briefly) extract 2"
https://soundcloud.com/a1k3m1/sets/extraho-extract-five,Extraho (extract) five,A1K3M1,2,0:49,0,0,20-Jan-16,electronic,"None_01 Alo Caeruleus (deeply blue) extract 1,None_11 Conexio (binding together) extract 1"
https://soundcloud.com/a1k3m1/sets/extraho-extract-three,Extraho (extract) three,A1K3M1,1,34:43:00,0,0,16-Jan-16,electronic,None_01 Sacco (filter) extract 1
https://soundcloud.com/a1k3m1/sets/extraho-extract-one,Extraho (extract) one,A1K3M1,1,39:02:00,0,0,5-Jan-16,electonic,None_01 Nihil Differt (there is no difference) extract 1
https://soundcloud.com/a1k3m1/sets/venatio-the-chase,Venatio (the chase),A1K3M1,0,0:00,0,0,25-Dec-15,electronic,None
https://soundcloud.com/a1k3m1/sets/sextus-sensus-sixth-sense,Sextus Sensus (sixth sense),A1K3M1,0,0:00,0,0,25-Dec-15,electronic,None
https://soundcloud.com/a1k3m1/sets/tantummodo_humanus_only_just_human,Tantummodo Humanus (only just human),A1K3M1,0,0:00,0,0,21-Feb-19,electronic,None
https://soundcloud.com/a1k3m1/sets/geluprocurator_chillfactor,Gelu Procurator (chill factor),A1K3M1,0,0:00,0,0,26-Oct-15,electronic,None
https://soundcloud.com/a1k3m1/sets/desertglass,Destituo Hyalus (desert glass),A1K3M1,0,0:00,0,0,20-Oct-15,electronic,None
https://soundcloud.com/a1k3m1/sets/basme_49_50,Beats_Ambience_Synths &amp; MISC_Etc Volume 49-50,A1K3M1,0,0:00,0,0,2-Oct-15,electronic,None
https://soundcloud.com/a1k3m1/sets/iuxta-futurus-near-future,Iuxta Futurus (near future),A1K3M1,0,0:00,0,0,29-Sep-15,electronic,None
https://soundcloud.com/a1k3m1/sets/beats_ambience_synths47_48,Beats_Ambience_Synths &amp; MISC_Etc Volume 47-48,A1K3M1,0,0:00,0,0,21-Sep-15,electronic,None
https://soundcloud.com/a1k3m1/sets/beats_ambience_synths_45_46,Beats_Ambience_Synths &amp; MISC_Etc Volume 45-46,A1K3M1,0,0:00,0,0,10-Sep-15,electronic,None
https://soundcloud.com/a1k3m1/sets/beats_ambience_synths43_44,Beats_Ambience_Synths &amp; MISC_Etc Volume 43-44,A1K3M1,0,0:00,0,0,25-Aug-15,electronic,None
https://soundcloud.com/a1k3m1/sets/trapprey,Plaga Vasto (trap prey),A1K3M1,0,0:00,0,0,7-Aug-15,electronic,None
https://soundcloud.com/a1k3m1/sets/ibasme_volume41-42,Beats_Ambience_Synths &amp; MISC_Etc Volume 41-42,A1K3M1,2,0:39,0,0,1-Aug-15,electronic,"None_16 MISC Morse Code 2,None_64 MISC Old phone ringing 2"
https://soundcloud.com/a1k3m1/sets/ex-nihilo-nihil-fit-nothing,Ex Nihilo Nihil Fit (nothing comes from nothing),A1K3M1,0,0:00,0,0,10-Jul-15,electornic,None
https://soundcloud.com/a1k3m1/sets/beats_ambience_synths_39_40,Beats_Ambience_Synths &amp; MISC_Etc Volume 39-40,A1K3M1,0,0:00,0,0,4-Jul-15,elecronic,None
https://soundcloud.com/a1k3m1/sets/beats_ambience_synths37_38,Beats_Ambience_Synths &amp; MISC_Etc Volume 37-38,A1K3M1,0,0:00,0,0,17-Jun-15,electronic,None
https://soundcloud.com/a1k3m1/sets/in-extermus-in-the-extreme,In Extermus (in the extreme),A1K3M1,0,0:00,0,0,3-Jun-15,electronic,None
https://soundcloud.com/a1k3m1/sets/ergo-therefore,Ergo (therefore),A1K3M1,0,0:00,0,0,30-May-15,electronic,None
https://soundcloud.com/a1k3m1/sets/carpe-diem-seize-the-day,Carpe Diem (seize the day),A1K3M1,0,0:00,0,0,22-May-15,electronic,None
https://soundcloud.com/a1k3m1/sets/carpe-noctem-seize-the-night,Carpe Noctem (seize the night),A1K3M1,0,0:00,0,0,21-May-15,electronic,None
https://soundcloud.com/abcnewsradio/sets/abc-news-and-abc-news-radio,ABC News Radio Honored for Breaking News and Continued News Coverage,abcnewsradio,2,18:13,12,3,13-Jun-12,News,"None_Audio | Continuing Coverage | ABC News Radio | Arab Spring,None_Audio | Breaking News Coverage | ABC News Radio | Osama Bin Laden Killed"
https://soundcloud.com/abcnewsradio/sets/news-and-interview-highlights,News and Interview Highlights - ABC News Radio,abcnewsradio,2,50:53:00,8,2,31-Aug-11,Podcast,"None_September 11th: America Remembers,None_New York Comic Con 2011 - Interview with Writer Greg Pak"
https://soundcloud.com/ambonmanisemoluccanmusic/sets/game-talalu-manise-4,GA'ME - Talalu Manise 4,Ambon​Manise​Moluccan​Music,11,59:07:00,18,7,22-Feb-15,None,"None_Seng Anggale,None_Saki Hati,None_Mae Pisieko Rei Se Maluku,None_Madley Talalu Manise 4,None_Lovely,None_Hilang,None_Dilema,None_Cinta,None_Seng Bisa Pisah,None_Seng Jodoh,None_Tingkai"
https://soundcloud.com/ambonmanisemoluccanmusic/sets/game-nyanyian-syukur,GA'ME - Nyanyian Syukur,Ambon​Manise​Moluccan​Music,9,49:02:00,13,2,3-Feb-15,Ambon,"None_Aku Tak Berdaya,None_Bapaku Yang Baik,None_Bermasmur,None_Hanya Yesus,None_Madley,None_Nyanyian Syukur,None_Sungguh Oh Sungguh,None_Tak Lama Lagi,None_Yesus Sahabatku"
https://soundcloud.com/ambonmanisemoluccanmusic/sets/daniel-sahuleka-the-loner,Daniel Sahuleka - The Loner,Ambon​Manise​Moluccan​Music,11,49:09:00,9,4,3-Feb-15,Ambon,"None_01 Imagine,None_02 Sunflight,None_03 It's Not All Glamour,None_04 I Adore You,None_05 The Ambition Song,None_06 My One And Only Love,None_07 Badendang,None_08 Bekendelle,None_09 Folies,None_10 Lonesome On The Road,None_11 The Loner"
https://soundcloud.com/ambonmanisemoluccanmusic/sets/daniel-sahuleka-rahasia-salukeka,Daniel Sahuleka - RahAsia Salukeka,Ambon​Manise​Moluccan​Music,13,53:38:00,36,4,3-Feb-15,Ambon,"None_01 Mande Mande,None_02 Bulan Pakai Pajung,None_03 Angan Angan,None_04 Mari Bersatu,None_05 Lah Ikan Gabus,None_06 Jangan Kau Menangis,None_07 Oh Kekasih,None_08 Tiada Lagi Cinta,None_09 Mama Sah Bercerita,None_10 Dibawah Sinar Bulan Purnama,None_11 Lembe Lembe,None_12 Gandung Ee,None_13 Ambon Manise"
https://soundcloud.com/ambonmanisemoluccanmusic/sets/daniel-sahuleka-i-adore-you-1,Daniel Sahuleka - I adore you,Ambon​Manise​Moluccan​Music,10,46:32:00,7,2,3-Feb-15,Ambon,"None_01 I Adore You,None_02 The Sunflight,None_03 Stone - Blind,None_04 The Rain,None_05 Hey Its Good To See You Back Agai,None_06 No Need To Hide,None_07 Reflections,None_08 Don't Sleep Away The Night,None_09 Judy,None_10 Long Distance Highway"
https://soundcloud.com/ambonmanisemoluccanmusic/sets/saniel-sahuleke-after-the-jetlag,Saniel Sahuleke - After the jetlag,Ambon​Manise​Moluccan​Music,10,47:39:00,4,0,3-Feb-15,Ambon,"None_01 Semarang,None_02 Love Disease,None_03 Soap,None_04 Anak Kecil,None_05 Patience,None_06 CheriSH IT,None_07 How I Love,None_08 How Nice,None_09 If Things,None_10 Independent"
https://soundcloud.com/ambonmanisemoluccanmusic/sets/daniel-sahuleka-i-adore-you,Daniel Sahuleka - I adore you,Ambon​Manise​Moluccan​Music,14,1:11:26,9,4,3-Feb-15,Ambon,"None_01 Imagine (Live Version),None_02 Hey It's Good To See You Back Aga,None_03 The Rain (Live Version),None_04 I Adore You (Live Version),None_05 You Will Be Leaving,None_06 Long Distance Highway (Long Versi,None_07 U Make Me,None_08 Patience,None_09 You Make My World So Colourful,None_10 You Are My Sunbeam,None_11 No Need To Hide,None_12 The Rain,None_13 Don't Sleep Away The Night,None_14 Long Distance Highway"
https://soundcloud.com/ambonmanisemoluccanmusic/sets/silahkan,Silahkan,Ambon​Manise​Moluccan​Music,9,1:01:21,20,3,4-Jan-14,None,"Maluku Songz_Silahkan - Berdjagadjaga,Maluku Songz_Silahkan -  Sabar Eee,Maluku Songz_Silahkan - Nona Eee,Maluku Songz_Silahkan - Silahkan,Maluku Songz_Silahkan - Ingat DJandji Mu (Sayang Ku),Maluku Songz_Silahkan - Medley (Traditionals),Maluku Songz_Silahkan - Adzal Ku,Maluku Songz_Silahkan - Percayalah Kepada Tuhan,Maluku Songz_Silahkan - Kau Segalanya"
https://soundcloud.com/ambonmanisemoluccanmusic/sets/ambonees,Ambonees,Ambon​Manise​Moluccan​Music,8,41:49:00,2,0,30-Oct-13,None,"None_Bangun Maluku - Ambonees,None_Ngana Pe Goyang - Ambonees,None_Seng Bisa Lupa - Ambonees,None_Yori E - Ambonees,None_Beta Rela - Ambonees,None_Lawa Mena Hau Lala - Ambonees,None_Nona Namlea - Ambonees,None_Ancor Karena Rupiah - Risael Turubassa (Ambonees)"
https://soundcloud.com/ambonmanisemoluccanmusic/sets/arika-marinyo,Arika (Marinyo),Ambon​Manise​Moluccan​Music,9,50:57:00,0,0,29-Oct-13,Maluku,"None_Nona Kuda Mati - Arika (Marinyo),None_Cinta Sampai Ditulang - Arika (Marinyo),None_Beta Masih Sayang - Arika (Marinyo),None_Jujur Dari Hati - Arika (Marinyo),None_Kenangan Indah - Arika (Marinyo),None_Bilang - Arika (Marinyo),None_Dudu Mangga Dua - Arika (Marinyo),None_Janji Musti Bahagia - Arika (Marinyo),None_Tanya Dolo - Arika (Marinyo)"
https://soundcloud.com/ashjaan/sets/hammadi-mahdi-omalbaneen1440ekr,نرخص الدماء | علي حمادي ومهدي سهوان - شهادة السيدة أم البنين (ع) 1440 هـ - مأتم آل حسين ـ العكر,ashjaan media,0,0:00,59,5,3-Mar-19,None,None
https://soundcloud.com/ashjaan/sets/1439-5,على خطى العظيمة |محمود الشهابي - شهادة السيدة أم البنين (ع) 1439 هـ - مأتم وليد الكعبة ـ المحرق,ashjaan media,0,0:00,39,0,5-Mar-18,None,None
https://soundcloud.com/ashjaan/sets/1439-4,حزن الهواشم | جعفر الدرازي ـ شهادة السيدة فاطمة المعصومة(ع) 1439 هـ ـ موكب عزاء السهلة الجنوبية,ashjaan media,0,0:00,21,0,30-Dec-17,None,None
https://soundcloud.com/ashjaan/sets/1439-3,ماتت غريبة| عبدالأمير البلادي ـ وفاة السيدة رقية (ع) 1439 هـ _مأتم وليد الكعبة,ashjaan media,0,0:00,32,4,30-Oct-17,None,None
https://soundcloud.com/ashjaan/sets/1439a,عبدالأمير البلادي - شهادة السيدة رقية(ع) 1439 هـ - موكب مأتم وليد الكعبة - المحرق,ashjaan media,0,0:00,7,0,4-Nov-17,None,None
https://soundcloud.com/ashjaan/sets/1439-1,مات في غربة| جـعـفـر الـدرازي ـ شهادة الإمام الحسن(ع) 1439 هـ _مأتم الحاج عباس,ashjaan media,0,0:00,12,1,30-Oct-17,None,None
https://soundcloud.com/ashjaan/sets/1439-2,طفلة ميتة| حسن نوروز ـ شهادة السيدة رقية(ع) 1439 هـ _مأتم الجعفرية - الديه,ashjaan media,0,0:00,38,5,30-Oct-17,None,None
https://soundcloud.com/ashjaan/sets/1439-1a,مصلى الدموع| جعفر الدرازي ـ شهادة السيدة رقية(ع) 1439 هـ ـ حسينية اشبال الزهراء,ashjaan media,0,0:00,16,0,28-Oct-17,None,None
https://soundcloud.com/ashjaan/sets/hammadi-mahdi-omalbaneen1440ekr,نرخص الدماء | علي حمادي ومهدي سهوان - شهادة السيدة أم البنين (ع) 1440 هـ - مأتم آل حسين ـ العكر,ashjaan media,0,0:00,59,5,3-Mar-19,None,None
https://soundcloud.com/acid-dipped-music/sets/the-waking-hours,The Waking Hours,Acid Dipped Music,0,0:00,0,0,24-Jun-14,Pop,None
https://soundcloud.com/acid-dipped-music/sets/busted-1,Busted,Acid Dipped Music,0,0:00,0,0,20-Jun-14,Pop,None
https://soundcloud.com/acid-dipped-music/sets/turn-up-the-tv,Turn Up The TV,Acid Dipped Music,0,0:00,2,0,20-Jun-14,Trap,None
https://soundcloud.com/acid-dipped-music/sets/fun-inc,Fun Inc.,Acid Dipped Music,0,0:00,0,0,20-Jun-14,Pop,None
https://soundcloud.com/acid-dipped-music/sets/covert-ops,Covert Ops,Acid Dipped Music,0,0:00,1,0,20-Jun-14,Mystery,None
