playlist_id,title,permalink,permalink_url,created_at,last_modified,description,track_count,tracks_id,duration,embeddable_by,genre,likes_count,user_id,license,reposts_count,sharing,tag_list,label_name,managed_by_feeds,public,purchase_title,purchase_url,release_date,secret_token,set_type,uri,artwork_url,is_album,published_at,display_date
729427425,Những Kẻ Hết Thời - Blackbi - Eszi - Neko - MC Formosa,nh-ng-k-h-t-th-i-blackbi-1,https://soundcloud.com/h-u-nguy-n-662886630/sets/nh-ng-k-h-t-th-i-blackbi-1,2019-03-14T19:04:51Z,2019-03-14T19:04:51Z,None,0,None,0,all,None,0,321322421,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/729427425,,FALSE,2019-03-14T19:04:51Z,2019-03-14T19:04:51Z
729427422,B.S.N.L - Ếch và Báo (Prod. Danny E.B),b-s-n-l-ch-v-b-o-prod-danny-1,https://soundcloud.com/h-u-nguy-n-662886630/sets/b-s-n-l-ch-v-b-o-prod-danny-1,2019-03-14T19:04:50Z,2019-03-14T19:04:50Z,None,0,None,0,all,None,0,321322421,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/729427422,,FALSE,2019-03-14T19:04:50Z,2019-03-14T19:04:50Z
729427413,Bước Đều Bước - B Ray,b-c-u-b-c-b-ray-2,https://soundcloud.com/h-u-nguy-n-662886630/sets/b-c-u-b-c-b-ray-2,2019-03-14T19:04:50Z,2019-03-14T19:04:50Z,None,0,None,0,all,None,0,321322421,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/729427413,,FALSE,2019-03-14T19:04:50Z,2019-03-14T19:04:50Z
729427407,[EvB Official] B.S.N.L 3 - B RAY FT. YOUNG H,evb-official-b-s-n-l-3-b-ray-2,https://soundcloud.com/h-u-nguy-n-662886630/sets/evb-official-b-s-n-l-3-b-ray-2,2019-03-14T19:04:49Z,2019-03-14T19:04:49Z,None,0,None,0,all,None,0,321322421,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/729427407,,FALSE,2019-03-14T19:04:49Z,2019-03-14T19:04:49Z
729427404,Ace Freestyle Em Chết Mẹ Đi Em Ơi - VicKyBraak Ft Twall  Roc T Official Mp3[YoutubeConverter.me],ace-freestyle-em-ch-t-m-i-em-1,https://soundcloud.com/h-u-nguy-n-662886630/sets/ace-freestyle-em-ch-t-m-i-em-1,2019-03-14T19:04:49Z,2019-03-14T19:04:49Z,None,0,None,0,all,None,0,321322421,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/729427404,,FALSE,2019-03-14T19:04:49Z,2019-03-14T19:04:49Z
729427398,For Crush Song - KayDee x Max,for-crush-song-kaydee-x-max-2,https://soundcloud.com/h-u-nguy-n-662886630/sets/for-crush-song-kaydee-x-max-2,2019-03-14T19:04:49Z,2019-03-14T19:04:49Z,None,0,None,0,all,None,0,321322421,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/729427398,,FALSE,2019-03-14T19:04:49Z,2019-03-14T19:04:49Z
729427392,Rơi - Koo(TaiL Ft. Wind Remix ),r-i-koo-tail-ft-wind-remix-2,https://soundcloud.com/h-u-nguy-n-662886630/sets/r-i-koo-tail-ft-wind-remix-2,2019-03-14T19:04:48Z,2019-03-14T19:04:48Z,None,0,None,0,all,None,0,321322421,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/729427392,,FALSE,2019-03-14T19:04:48Z,2019-03-14T19:04:48Z
729427383,(16+) Baby I'm Wrong - Sea Chains Ft. Cindy Le (OFFICIAL AUDIO),16-baby-im-wrong-sea-chains-1,https://soundcloud.com/h-u-nguy-n-662886630/sets/16-baby-im-wrong-sea-chains-1,2019-03-14T19:04:48Z,2019-03-14T19:04:48Z,None,0,None,0,all,None,0,321322421,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/729427383,,FALSE,2019-03-14T19:04:48Z,2019-03-14T19:04:48Z
729427368,Track 9. Finale 2 (Outro) - B Ray x Masew,track-9-finale-2-outro-b-ray-1,https://soundcloud.com/h-u-nguy-n-662886630/sets/track-9-finale-2-outro-b-ray-1,2019-03-14T19:04:47Z,2019-03-14T19:04:47Z,None,0,None,0,all,None,0,321322421,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/729427368,,FALSE,2019-03-14T19:04:47Z,2019-03-14T19:04:47Z
729427359,ĐỘC THÂN - KhánhJayz aka Jayz4 da PhongLuu,c-th-n-kh-nhjayz-aka-jayz4-1,https://soundcloud.com/h-u-nguy-n-662886630/sets/c-th-n-kh-nhjayz-aka-jayz4-1,2019-03-14T19:04:47Z,2019-03-14T19:04:47Z,None,0,None,0,all,None,0,321322421,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/729427359,,FALSE,2019-03-14T19:04:47Z,2019-03-14T19:04:47Z
729427353,Sống Dai - B Ray,s-ng-dai-b-ray-2,https://soundcloud.com/h-u-nguy-n-662886630/sets/s-ng-dai-b-ray-2,2019-03-14T19:04:46Z,2019-03-14T19:04:46Z,None,0,None,0,all,None,0,321322421,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/729427353,,FALSE,2019-03-14T19:04:46Z,2019-03-14T19:04:46Z
729427341,Cho Anh Quên - Young H,cho-anh-quen-young-h-2,https://soundcloud.com/h-u-nguy-n-662886630/sets/cho-anh-quen-young-h-2,2019-03-14T19:04:46Z,2019-03-14T19:04:46Z,None,0,None,0,all,None,0,321322421,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/729427341,,FALSE,2019-03-14T19:04:46Z,2019-03-14T19:04:46Z
729427332,[Official Audio] Tíc Tắc - B Ray,official-audio-t-c-t-c-b-ray-2,https://soundcloud.com/h-u-nguy-n-662886630/sets/official-audio-t-c-t-c-b-ray-2,2019-03-14T19:04:45Z,2019-03-14T19:04:45Z,None,0,None,0,all,None,0,321322421,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/729427332,,FALSE,2019-03-14T19:04:45Z,2019-03-14T19:04:45Z
729427320,[Reply Kidchoi2] Thất Đức - B Ray,reply-kidchoi2-th-t-c-b-ray-2,https://soundcloud.com/h-u-nguy-n-662886630/sets/reply-kidchoi2-th-t-c-b-ray-2,2019-03-14T19:04:45Z,2019-03-14T19:04:45Z,None,0,None,0,all,None,0,321322421,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/729427320,,FALSE,2019-03-14T19:04:45Z,2019-03-14T19:04:45Z
729427314,Ba Da Bum - B Ray,ba-da-bum-b-ray-2,https://soundcloud.com/h-u-nguy-n-662886630/sets/ba-da-bum-b-ray-2,2019-03-14T19:04:45Z,2019-03-14T19:04:45Z,None,0,None,0,all,None,0,321322421,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/729427314,,FALSE,2019-03-14T19:04:45Z,2019-03-14T19:04:45Z
729427311,"[Official] Kimmese, Tamka PKL, Suboi, Đen - Trên Cao Nhìn Xuống (Produced by Max Benderz)",official-kimmese-tamka-pkl-2,https://soundcloud.com/h-u-nguy-n-662886630/sets/official-kimmese-tamka-pkl-2,2019-03-14T19:04:44Z,2019-03-14T19:04:44Z,None,0,None,0,all,None,0,321322421,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/729427311,,FALSE,2019-03-14T19:04:44Z,2019-03-14T19:04:44Z
729427299,Quỷ Tha Ma Bắt,qu-tha-ma-b-t-2,https://soundcloud.com/h-u-nguy-n-662886630/sets/qu-tha-ma-b-t-2,2019-03-14T19:04:44Z,2019-03-14T19:04:44Z,None,0,None,0,all,None,0,321322421,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/729427299,,FALSE,2019-03-14T19:04:44Z,2019-03-14T19:04:44Z
729427290,MV ĐỂ ĐÓ ANH LO - Jack G5R[www.MP3Fiber.com],mv-anh-lo-jack-g5r-www-2,https://soundcloud.com/h-u-nguy-n-662886630/sets/mv-anh-lo-jack-g5r-www-2,2019-03-14T19:04:43Z,2019-03-14T19:04:43Z,None,0,None,0,all,None,0,321322421,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/729427290,,FALSE,2019-03-14T19:04:43Z,2019-03-14T19:04:43Z
729427281,D.C.M.E - HQK x Park B x DM [DoM],d-c-m-e-hqk-x-park-b-x-dm-1,https://soundcloud.com/h-u-nguy-n-662886630/sets/d-c-m-e-hqk-x-park-b-x-dm-1,2019-03-14T19:04:43Z,2019-03-14T19:04:43Z,None,0,None,0,all,None,0,321322421,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/729427281,,FALSE,2019-03-14T19:04:43Z,2019-03-14T19:04:43Z
729427275,Bae Dont Cry - Koo ft Dream,bae-dont-cry-koo-ft-dream-7,https://soundcloud.com/h-u-nguy-n-662886630/sets/bae-dont-cry-koo-ft-dream-7,2019-03-14T19:04:43Z,2019-03-14T19:04:43Z,None,0,None,0,all,None,0,321322421,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/729427275,,FALSE,2019-03-14T19:04:43Z,2019-03-14T19:04:43Z
729427263,"Con Tim Anh Đâu Mất Rồi - Đạt G, Seth",con-tim-anh-u-m-t-r-i-t-g-1,https://soundcloud.com/h-u-nguy-n-662886630/sets/con-tim-anh-u-m-t-r-i-t-g-1,2019-03-14T19:04:42Z,2019-03-14T19:04:42Z,None,0,None,0,all,None,0,321322421,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/729427263,,FALSE,2019-03-14T19:04:42Z,2019-03-14T19:04:42Z
729427257,Buông Bàn Tay Thật Nhanh - ĐạtG X DuUyen,bu-ng-b-n-tay-th-t-nhanh-tg-1,https://soundcloud.com/h-u-nguy-n-662886630/sets/bu-ng-b-n-tay-th-t-nhanh-tg-1,2019-03-14T19:04:42Z,2019-03-14T19:04:42Z,None,0,None,0,all,None,0,321322421,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/729427257,,FALSE,2019-03-14T19:04:42Z,2019-03-14T19:04:42Z
729427254,Mashup Túy Âm - Ở Trong Thành Phố - Xesi X BRay - WeChoice Awards,mashup-t-y-m-trong-th-nh-ph-2,https://soundcloud.com/h-u-nguy-n-662886630/sets/mashup-t-y-m-trong-th-nh-ph-2,2019-03-14T19:04:41Z,2019-03-14T19:04:41Z,None,0,None,0,all,None,0,321322421,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/729427254,,FALSE,2019-03-14T19:04:41Z,2019-03-14T19:04:41Z
729427251,VÔ RA RA VÔ - KAY TRẦN X KOO X HOMIEBOIZ(Prod.By KASS) [Official Video] (1),v-ra-ra-v-kay-tr-n-x-koo-x-2,https://soundcloud.com/h-u-nguy-n-662886630/sets/v-ra-ra-v-kay-tr-n-x-koo-x-2,2019-03-14T19:04:41Z,2019-03-14T19:04:41Z,None,0,None,0,all,None,0,321322421,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/729427251,,FALSE,2019-03-14T19:04:41Z,2019-03-14T19:04:41Z
729427239,"Thương Nhiều Hơn Nói - Ba Chấm Band ( ĐạtG, Bray, Masew )   OFFICIAL MV LYRIC",th-ng-nhi-u-h-n-n-i-ba-ch-m-2,https://soundcloud.com/h-u-nguy-n-662886630/sets/th-ng-nhi-u-h-n-n-i-ba-ch-m-2,2019-03-14T19:04:40Z,2019-03-14T19:04:40Z,None,0,None,0,all,None,0,321322421,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/729427239,,FALSE,2019-03-14T19:04:40Z,2019-03-14T19:04:40Z
729427236,D.T.A.M (Đừng Nhắc Về Anh) - Rik X Lil'One,d-t-a-m-ng-nh-c-v-anh-rik-x-2,https://soundcloud.com/h-u-nguy-n-662886630/sets/d-t-a-m-ng-nh-c-v-anh-rik-x-2,2019-03-14T19:04:39Z,2019-03-14T19:04:39Z,None,0,None,0,all,None,0,321322421,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/729427236,,FALSE,2019-03-14T19:04:39Z,2019-03-14T19:04:39Z
729427224,[DTT&TT] Track 8. Phép Màu - B Ray,dtt-tt-track-8-phep-mau-b-1,https://soundcloud.com/h-u-nguy-n-662886630/sets/dtt-tt-track-8-phep-mau-b-1,2019-03-14T19:04:39Z,2019-03-14T19:04:39Z,None,0,None,0,all,None,0,321322421,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/729427224,,FALSE,2019-03-14T19:04:39Z,2019-03-14T19:04:39Z
729427218,25 - Táo MASEW MIX,25-tao-masew-mix-2,https://soundcloud.com/h-u-nguy-n-662886630/sets/25-tao-masew-mix-2,2019-03-14T19:04:38Z,2019-03-14T19:04:38Z,None,0,None,0,all,None,0,321322421,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/729427218,,FALSE,2019-03-14T19:04:38Z,2019-03-14T19:04:38Z
729427212,Qua Ta - Hades ft. BlackT,qua-ta-hades-ft-blackt-2,https://soundcloud.com/h-u-nguy-n-662886630/sets/qua-ta-hades-ft-blackt-2,2019-03-14T19:04:38Z,2019-03-14T19:04:38Z,None,0,None,0,all,None,0,321322421,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/729427212,,FALSE,2019-03-14T19:04:38Z,2019-03-14T19:04:38Z
729427200,"EmmE (Em,Tôi) - ĐạtG X DuUyen",emme-em-t-i-tg-x-duuyen-2,https://soundcloud.com/h-u-nguy-n-662886630/sets/emme-em-t-i-tg-x-duuyen-2,2019-03-14T19:04:38Z,2019-03-14T19:04:38Z,None,0,None,0,all,None,0,321322421,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/729427200,,FALSE,2019-03-14T19:04:38Z,2019-03-14T19:04:38Z
729427191,"[Official Audio] 10 điểm 10 - Đạt G ft V#, Helia | VIETCOVER SQUAD",official-audio-10-i-m-10-t-g-2,https://soundcloud.com/h-u-nguy-n-662886630/sets/official-audio-10-i-m-10-t-g-2,2019-03-14T19:04:37Z,2019-03-14T19:04:37Z,None,0,None,0,all,None,0,321322421,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/729427191,,FALSE,2019-03-14T19:04:37Z,2019-03-14T19:04:37Z
729427182,Bae Don't Cry - Koo Ft Dream,bae-dont-cry-koo-ft-dream-6,https://soundcloud.com/h-u-nguy-n-662886630/sets/bae-dont-cry-koo-ft-dream-6,2019-03-14T19:04:37Z,2019-03-14T19:04:37Z,None,0,None,0,all,None,0,321322421,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/729427182,,FALSE,2019-03-14T19:04:37Z,2019-03-14T19:04:37Z
729427179,2 5 - Táo ( Masew Mix ),2-5-tao-masew-mix-2,https://soundcloud.com/h-u-nguy-n-662886630/sets/2-5-tao-masew-mix-2,2019-03-14T19:04:36Z,2019-03-14T19:04:36Z,None,0,None,0,all,None,0,321322421,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/729427179,,FALSE,2019-03-14T19:04:36Z,2019-03-14T19:04:36Z
729427170,Call Me - Koo ( MASEW MIX ),call-me-koo-masew-mix-2,https://soundcloud.com/h-u-nguy-n-662886630/sets/call-me-koo-masew-mix-2,2019-03-14T19:04:36Z,2019-03-14T19:04:36Z,None,0,None,0,all,None,0,321322421,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/729427170,,FALSE,2019-03-14T19:04:36Z,2019-03-14T19:04:36Z
729427158,Rhymastic ft. YC - Khi Màn Hình Tắt,rhymastic-ft-yc-khi-m-n-h-nh-1,https://soundcloud.com/h-u-nguy-n-662886630/sets/rhymastic-ft-yc-khi-m-n-h-nh-1,2019-03-14T19:04:35Z,2019-03-14T19:04:35Z,None,0,None,0,all,None,0,321322421,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/729427158,,FALSE,2019-03-14T19:04:35Z,2019-03-14T19:04:35Z
729427146,LĂNG LD - Ý EM SAO ( Ft. Kay Trần ),l-ng-ld-y-em-sao-ft-kay-tr-n-2,https://soundcloud.com/h-u-nguy-n-662886630/sets/l-ng-ld-y-em-sao-ft-kay-tr-n-2,2019-03-14T19:04:35Z,2019-03-14T19:04:35Z,None,0,None,0,all,None,0,321322421,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/729427146,,FALSE,2019-03-14T19:04:35Z,2019-03-14T19:04:35Z
729427143,Cố Nhân - Yun X Dr.A X Deniro X Dizzy,c-nh-n-yun-x-dr-a-x-deniro-x-2,https://soundcloud.com/h-u-nguy-n-662886630/sets/c-nh-n-yun-x-dr-a-x-deniro-x-2,2019-03-14T19:04:35Z,2019-03-14T19:04:35Z,None,0,None,0,all,None,0,321322421,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/729427143,,FALSE,2019-03-14T19:04:35Z,2019-03-14T19:04:35Z
729427137,VINAGANG (GUCCIGANG PARODY) - RICHCHOI X MEGAZETZ,vinagang-guccigang-parody-2,https://soundcloud.com/h-u-nguy-n-662886630/sets/vinagang-guccigang-parody-2,2019-03-14T19:04:34Z,2019-03-14T19:04:34Z,None,0,None,0,all,None,0,321322421,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/729427137,,FALSE,2019-03-14T19:04:34Z,2019-03-14T19:04:34Z
729427128,Phán Xét - Rhymastic,phan-xet-rhymastic-2,https://soundcloud.com/h-u-nguy-n-662886630/sets/phan-xet-rhymastic-2,2019-03-14T19:04:34Z,2019-03-14T19:04:34Z,None,0,None,0,all,None,0,321322421,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/729427128,,FALSE,2019-03-14T19:04:34Z,2019-03-14T19:04:34Z
30334534,Alcalde Manuel Aguirre Piedra realizó lanzamiento de logo tipo Huaquillas Ciudad Binacional,alcalde-manuel-aguirre-43,https://soundcloud.com/huaquillas/sets/alcalde-manuel-aguirre-43,2014-04-12T18:35:35Z,2014-04-12T18:35:39Z,"El Alcalde de Huaquillas, Abg. Manuel Aguirre Piedra, realizó el lanzamiento de nueva marca institucional y turística de la ciudad Centinela Sin Relevo. El logotipo está constituido con elementos que reflejan identidad y que mayor impacto generan en los turistas que vistan la urbe. El diseño tiene la imagen del histórico algarrobo, monumento a la paz, caída de sol y la torre mirador del parque central.",2,144384233-144384198,318252,all,alcalde,0,48176348,all-rights-reserved,0,public,manuel aguirre lanzamiento logotipo ciudad binacional,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/30334534,https://i1.sndcdn.com/artworks-000076349223-dsz2cy-large.jpg,FALSE,,2014-04-12T18:35:35Z
28664344,Manuel Aguirre Piedra realizó rendición de cuentas periodo Julio 2013-Marzo 2014,manuel-aguirre-piedra-realiz,https://soundcloud.com/huaquillas/sets/manuel-aguirre-piedra-realiz,2014-03-30T20:22:15Z,2014-03-30T20:22:17Z,"El Alcalde de Huaquillas, Abg. Manuel Aguirre Piedra, realizó la rendición de cuentas del periodo administrativo julio 2009 - marzo 2014 en el salón auditorio Juan Núñez Puertas. En el evento que integró a las autoridades locales, Presidentes barriales, miembros de las mesas técnicas y habitantes de la Centinela Sin Relevo, el titular del cabildo reveló los indicadores respecto a los ingresos e inversiones ejecutadas en los años que administró la ciudad.",3,142226691-142226690-142226687,437930,all,alcalde,0,48176348,all-rights-reserved,0,public,rendicion cuentas julio marzo,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/28664344,https://i1.sndcdn.com/artworks-000075077091-1hxmp4-large.jpg,FALSE,,2014-03-30T20:22:15Z
28663073,Alcalde Manuel Aguirre clausuró cursos de pastillaje,alcalde-manuel-aguirre-42,https://soundcloud.com/huaquillas/sets/alcalde-manuel-aguirre-42,2014-03-30T20:11:29Z,2014-03-30T20:11:30Z,"En la cancha múltiple de la escuela Jaime Roldós Aguilera, el pasado  viernes, el alcalde de la ciudad, Abg. Manuel Aguirre Piedra, llevó a cabo la clausura de los cursos de pastillaje, del cual fueron beneficiadas las madres de familia de la entidad educativa y la comunidad aledaña, quienes aprendieron a elaborar variedad de bocaditos, tortas, postres y demás.",2,142225139-142225138,423170,all,alcalde,0,48176348,all-rights-reserved,0,public,manuel clausuro curso pastillaje,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/28663073,https://i1.sndcdn.com/artworks-000075076026-9trw9r-large.jpg,FALSE,,2014-03-30T20:11:29Z
28661625,Constructora Gadvay socializó construcción de alcantarillado,constructora-gadvay-socializ,https://soundcloud.com/huaquillas/sets/constructora-gadvay-socializ,2014-03-30T19:59:02Z,2014-03-30T19:59:04Z,"En la casa comunal de la ciudadela 18 de noviembre se llevó a cabo la reunión con los dirigentes de las ciudadelas que se beneficiaran de la construcción de 24 ductos tipo cajón (2.0 x 1.6) para alcantarillado en varias parroquias de Huaquillas, entre ellas, Unión Lojana, Ecuador, El paraíso, Hualtaco; de los que se encargará constructora Gadvay, misma que se encargó de socializar la obra contratada por la ilustre municipalidad del cantón Huaquillas.",3,142223227-142223221-142223220,656621,all,constructora,0,48176348,all-rights-reserved,0,public,gadvay socializo alcantarillado,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/28661625,https://i1.sndcdn.com/artworks-000075074868-pymp1r-large.jpg,FALSE,,2014-03-30T19:59:02Z
28660164,Alcalde Manuel Aguirre Piedra realiza rendición de cuentas este viernes 28 a las 7 de la noche,alcalde-manuel-aguirre-41,https://soundcloud.com/huaquillas/sets/alcalde-manuel-aguirre-41,2014-03-30T19:45:57Z,2015-10-13T14:49:33Z,"El Alcalde de Huaquillas, Abg. Manuel Aguirre Piedra, realiza este viernes 28 de marzo la rendición de cuentas del periodo administrativo julio 2013 - marzo 2014 en el salón auditorio Juan Núñez Puertas, a las siete de la noche. El evento contará con la participación de las autoridades locales, Presidentes barriales, integrantes de las mesas técnicas y habitantes de la Centinela Sin Relevo.",1,142220955,233739,all,None,0,48176348,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,2014-03-30T00:00:00Z,None,None,https://api.soundcloud.com/playlists/28660164,https://i1.sndcdn.com/artworks-000075073609-ms0trq-large.jpg,FALSE,,2014-03-30T19:45:57Z
28659121,Adultos mayores se integraron en Santa Marianita,adultos-mayores-se-integraron,https://soundcloud.com/huaquillas/sets/adultos-mayores-se-integraron,2014-03-30T19:37:32Z,2014-03-30T19:37:34Z,"Hasta el centro gerontológico san Ignacio en el ex parador turístico llegaron los adultos mayores de Huaquillas, desde tempranas horas de la mañana, se concentraron para viajar hasta el balneario de Santa Marianita – Arenillas, en donde les esperaba un día entero de integración con el alcalde de la ciudad Abg. Manuel Aguirre, la primera dama, Olguita Cely y el equipo de la unidad básica de rehabilitación.",3,142219895-142219892-142219890,479991,all,adultos,0,48176348,all-rights-reserved,0,public,mayores integraron santa marianita,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/28659121,https://i1.sndcdn.com/artworks-000075072817-yitoik-large.jpg,FALSE,,2014-03-30T19:37:32Z
28656877,Concejo de Huaquillas resolvió donación de 15 terrenos a MIDUVI para ejecución de obras PITI,concejo-de-huaquillas-resolvi,https://soundcloud.com/huaquillas/sets/concejo-de-huaquillas-resolvi,2014-03-30T19:18:18Z,2015-10-13T14:49:33Z,"Por votación unánime de concejales, alcalde y silla vacía, el Concejo Municipal de Huaquillas resolvió entregar en donación 15 terrenos al Ministerio de Desarrollo Urbano y Vivienda, para la ejecución de obras a través del Programa de Intervención Territorial Integral (PITI). En la sesión ordinaria que contó con la presencia de los Presidentes barriales y miembros del Sindicato de Choferes Profesionales, el pleno del Concejo decidió aprobar la resolución motivada para ceder los predios al Miduvi.",2,142216366-142216432,397566,all,None,0,48176348,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,2014-03-30T00:00:00Z,None,None,https://api.soundcloud.com/playlists/28656877,https://i1.sndcdn.com/artworks-000075070905-7hhatr-large.jpg,FALSE,,2014-03-30T19:18:18Z
27576727,Municipio entregó 5 hectáreas de terreno a migrantes residentes en Huaquillas,municipio-entreg-5-hect-reas,https://soundcloud.com/huaquillas/sets/municipio-entreg-5-hect-reas,2014-03-21T23:59:47Z,2015-10-13T14:49:02Z,"Desde tempranas horas del pasado lunes, la cooperativa de migrantes fronterizos de Huaquillas, COOMIFRONT, aguardo en los bajos del palacio municipal para saber del pedido que se había realizado al cabildo de la donación de tres hectáreas de terreno ubicadas en la ciudadela el bosque, dos de ellas para el proyecto habitacional socio vivienda 2 y una para formar parte del parque industrial de Huaquillas.",2,140776092-140776111,374968,all,None,0,48176348,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,2014-03-21T00:00:00Z,None,None,https://api.soundcloud.com/playlists/27576727,https://i1.sndcdn.com/artworks-000074227711-cmt0zu-large.jpg,FALSE,,2014-03-21T23:59:47Z
27342517,Alcalde firmó convenio proyecto jóvenes innovadores con fundación IPC y Movistar,alcalde-firm-convenio-proyecto,https://soundcloud.com/huaquillas/sets/alcalde-firm-convenio-proyecto,2014-03-20T00:53:23Z,2015-10-13T14:48:53Z,"Fundación IPC (Investigación, Psicología y comunidad), Fundación telefónica Movistar y el gobierno autónomo descentralizado municipal del cantón Huaquillas, firmaron el pasado miércoles en la alcaldía de la ciudad, el convenio para la ejecución del proyecto “Adolescentes Innovadores”, que tiene como objetivo erradicar el trabajo de los niños y jóvenes de la frontera, la provincia de El Oro y demás sectores vulnerables del país.",2,140428345-140428362,334580,all,None,0,48176348,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,2014-03-19T00:00:00Z,None,None,https://api.soundcloud.com/playlists/27342517,https://i1.sndcdn.com/artworks-000074034691-mee9r4-large.jpg,FALSE,,2014-03-20T00:53:23Z
